nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4762.116496,4671.358927,4472.163574,3988.708537,3385.410767,2951.686279,3321.904866,3639.225932,3847.823100,4181.970255,4500.252849,4644.425049,4717.750733,4644.541504,4777.893188,4798.407674,5041.025065,4918.370280,4622.167155,3749.974996,3585.935120,3730.102559,3788.757467,3486.936523,3220.382456,2812.937703,3069.818359,3700.726308,4229.134989,4227.709778,4208.970011,4374.413696,4707.202372,5068.684692,5255.639567,4999.816813,5213.980876,5365.640991,5286.168701,5186.204346,5321.688477,5209.245972,4912.806397,4144.765076,3622.680766,2113.977631,2430.094309,4418.623291,4299.257141,4290.307312,4335.569173,4373.305013,4525.969198,4579.704061,4642.428304,4587.400879,4254.341349,3750.056987,3154.170471,3352.080383,3780.595703,4836.194010,5191.123291,4967.782715
5225.405487,5148.242432,4933.621887,4519.725952,4202.960724,4043.874435,3645.605866,3433.723007,3919.475098,3747.413269,3131.624161,3334.288452,3817.118622,4264.054703,4471.854706,4981.427917,4872.175964,4474.296158,2820.168012,344.089010,727.120902,1260.721216,2616.173050,3277.817093,2867.187569,2824.752117,3903.967026,4462.149704,4397.284759,4041.630554,3195.519150,2608.393402,2929.690247,3651.085281,3805.435852,3695.892639,4159.586883,5146.156036,4615.361466,3281.960487,4133.178284,4301.158508,4652.193237,4136.668411,2868.051609,1696.022448,3797.789139,4409.531525,4106.338348,3816.346649,3747.623779,3712.176178,3990.783356,4205.660355,4288.371078,3796.491028,3436.735519,3187.237579,3872.072983,4133.957550,4010.176453,2327.216328,2203.389034,4744.922119
3974.552879,5185.874573,5238.723633,5025.445313,4756.601257,4740.926544,4819.893707,4859.191162,4673.729034,4163.262039,3661.238556,3052.073288,3291.708740,3940.288040,4263.057770,4452.112061,4234.375381,3849.143173,1820.697430,25.637996,99.793324,1311.439955,4570.478645,5185.920441,4853.933258,5307.732941,4895.560638,4437.081619,4019.044006,3357.622421,3140.277130,3724.974640,4038.978272,3785.719421,4465.398392,4562.967072,5032.485779,4467.820892,3698.389999,3367.120598,3320.899963,3729.040054,4416.890701,2695.073914,1415.760195,3093.532967,3653.208252,3798.093063,3475.663818,3206.999069,3348.516800,3533.572861,3833.727356,3982.164124,4111.554733,3945.791977,3773.392548,4067.190460,3345.336739,4628.154022,4613.250824,2075.898432,839.800741,1701.319225
2215.568054,3633.613228,4873.199661,4954.486633,4944.343567,5284.413513,5385.335388,5221.187714,4979.972839,4584.539764,4075.485138,3418.275101,3110.914368,3784.085907,4124.759903,3859.032028,3689.507950,3540.826263,2420.013503,157.238881,60.512510,910.543148,5016.213028,5305.467072,5144.209381,5154.778839,4728.467041,4329.825394,3590.597519,3222.892960,3626.181137,4031.409653,4393.130722,4639.652313,4657.925659,4930.082001,4200.451706,4802.537094,3930.857574,2739.616058,2983.167824,3915.797943,4886.146820,4728.812927,4025.368668,3375.780304,3162.160614,3133.896057,3187.880569,3739.373657,4060.574936,4288.946716,4501.064239,4712.342743,4911.885376,5053.571594,4850.315857,2907.190157,2401.403562,4620.842407,4836.305878,3205.306187,353.158794,1347.902907
4918.220795,5124.007416,4970.460953,5197.869598,5312.927094,5341.338562,5172.572723,4873.334412,4427.988235,4197.021301,4016.867767,3399.483307,3125.934906,3634.652390,3628.258392,3481.133942,3877.440659,3898.662872,3664.436440,515.361174,9.682205,27.197062,1646.727415,4746.923462,4928.294525,4789.880829,4239.327744,4067.105454,3492.159058,3296.539444,3636.604920,4175.834381,5034.886658,5079.666382,4683.065750,2665.476451,3221.116825,4105.141617,4733.962112,3933.476914,3241.399414,3695.991547,4893.742615,4621.089416,4327.362854,3383.948303,3333.435013,3751.056076,3989.090469,4397.942963,4915.397797,4669.975616,3759.256078,3973.100059,4802.706406,4023.244154,2043.037194,303.998771,1748.429002,4610.733795,4024.321526,1801.964115,1199.515720,1450.608352
4503.770058,5423.105469,5358.422821,5224.044586,5131.339447,4822.883575,4664.687225,4306.243866,4124.018524,3788.719605,3573.448517,3149.616150,2990.073242,3412.153534,3619.533920,3534.096497,3678.679917,3900.119919,4105.400757,2219.851435,nan,nan,37.361030,2043.811456,3939.440659,3410.774712,3421.383881,4571.196930,4100.868988,3300.611328,3993.231079,4086.300629,4166.335892,4961.597260,2521.637842,110.047702,465.091400,2239.229640,3585.354263,3751.111321,3353.371246,4590.689697,4320.201645,4565.132065,4221.469086,3411.962830,3849.253204,3185.387390,3458.541519,3256.160225,4844.649429,5032.416000,1865.116608,nan,130.183818,90.970606,5.546246,nan,54.326427,3343.740749,2051.888546,2324.632660,2699.729012,3535.952118
2957.374573,5495.338348,5505.202057,4997.693909,4876.166717,4333.098816,4110.187988,4211.883621,3776.523193,3583.764877,3352.723312,3069.723526,3269.401596,3374.444000,3442.697586,3543.249527,3558.027237,3810.251389,4068.114945,3787.418457,nan,nan,nan,372.198582,2080.031747,4168.605865,5022.661926,5111.141785,4540.166061,3547.882141,4299.593216,4883.546204,4411.517959,4096.378960,1491.463510,nan,nan,389.531043,2375.188364,3214.250004,2761.865963,4962.541565,4914.419037,4193.449478,3475.382126,3940.412033,4310.987518,3907.976349,4868.657074,4942.450027,4973.696838,3782.638123,153.274902,nan,nan,nan,nan,nan,20.615862,2301.423848,2025.449669,2492.098373,3580.266159,4017.470459
1905.080994,5051.781960,5206.785614,4691.971192,4516.974762,4129.090073,3923.406967,3463.700989,3881.149109,3920.059830,3559.388641,3252.744553,3631.125961,3991.645279,4134.223663,4125.798462,4314.900253,3939.121872,4550.295731,2434.235666,nan,nan,nan,nan,252.582898,3030.687664,4657.401413,5350.708405,4670.383194,3538.548370,4088.931671,5045.701355,5271.458710,3844.340973,408.158175,nan,nan,nan,1352.523386,1766.267455,2426.135938,4527.872803,3624.131615,3234.774414,3664.875671,4614.964081,4936.858887,4031.754807,5123.338928,5692.710052,5371.014282,4609.831093,1119.855642,120.734217,2.890041,nan,4.978646,8.912247,401.350384,1989.183727,2465.338890,2980.517227,2705.854187,2709.549683
2531.377419,4344.568077,5208.530151,4613.924850,4815.944382,3950.048096,3532.772636,3927.986206,4116.860230,3877.993500,3662.482498,3285.152039,3394.623077,3957.851929,3801.324585,3942.452133,4376.169876,4700.833771,2405.175233,229.615845,nan,nan,nan,nan,nan,3418.841011,4923.534302,5331.136230,4570.040451,3366.264008,3913.725571,4845.771225,5519.198791,4530.621338,1435.110804,nan,nan,nan,9.497694,2042.115114,1541.662671,4356.360504,3029.289166,3350.086411,4042.028671,5119.807739,4959.787598,4148.026047,5234.669189,5200.227814,5318.892151,4954.693314,5076.529449,2037.919113,72.145172,20.875213,36.894207,757.296608,2766.718006,3308.535995,3536.758713,3164.680290,3068.231277,2546.781166
4951.971222,4766.137695,4182.714081,4538.130569,5123.406433,4929.209228,4528.696106,3971.112457,4471.984009,4314.136230,4212.023651,3978.054413,3327.700012,3847.292679,3983.769272,3979.724625,4216.141540,3224.761056,183.754574,nan,nan,nan,nan,nan,nan,1620.625119,5094.735108,5558.518097,4569.170410,3314.555038,3979.944962,4631.077438,5259.504547,4264.735596,772.096461,nan,nan,nan,12.997534,2854.959305,3974.652237,3826.053726,2583.287706,3561.585533,2978.949257,5126.309387,5126.628509,4694.697906,5135.936249,5186.753906,4130.858243,2167.666565,1729.542160,1906.742233,2237.910396,880.658259,38.911370,306.454471,1958.878164,3038.428223,2377.271782,3390.307930,4623.369903,4786.308762
5457.225311,5294.942261,5050.463364,5097.923065,4799.511444,4666.772797,4471.425415,4410.026123,4527.805359,4541.254028,4304.293640,4209.530212,3807.687912,3443.848755,3508.763367,3355.205875,2971.139526,1817.952066,nan,nan,nan,nan,nan,16.416593,1423.860454,2989.598521,4538.524094,4885.163895,4652.737579,3634.527939,4222.028732,4763.012543,4396.197449,2496.221410,74.685985,nan,nan,nan,175.650284,2402.917208,4769.422394,3972.187664,4054.894394,3954.360855,3451.055237,4508.137299,4781.360565,4472.252518,4685.963745,3503.158430,262.213041,30.583192,184.309896,961.198368,2798.162487,1366.949506,1348.725630,2079.591279,2142.246826,2417.304085,2532.543938,3662.247406,4115.579193,5035.877991
5289.738220,5446.882263,5200.742828,4216.239944,4547.068573,4706.334228,4540.767792,4390.338074,4378.544495,4479.175415,4330.126175,4010.120407,3830.114487,3471.437042,3319.328827,2852.783455,2482.142090,2725.185142,739.455097,nan,nan,nan,25.727421,1514.554912,4123.789749,4177.647308,3468.058365,3979.031311,4488.661270,4627.965485,3734.434846,3878.949211,3668.656801,1130.665370,nan,nan,nan,nan,nan,859.104548,3078.424356,4968.561371,4344.578201,3495.599640,3566.502197,3082.753624,4332.561416,4033.990661,3462.971756,601.606805,40.790863,65.346383,153.639569,3091.372843,2737.506577,3822.866173,4305.194412,3676.223312,4504.633392,3327.942200,3448.633972,4412.985107,4226.205963,5293.872498
5494.945404,5393.609833,4722.254089,4318.024765,5077.212921,5088.443909,5105.055145,4858.018555,4723.228119,4548.850098,4273.253418,4035.860779,3702.048157,3318.921356,3656.360077,3672.099075,2689.252215,1617.630159,1060.385340,163.350517,225.638272,1048.065504,2848.613609,4474.282944,4301.798141,4329.051163,4674.273529,4770.847458,4021.850609,1934.885477,228.839024,nan,688.981928,nan,nan,nan,nan,nan,nan,321.836048,745.153994,4135.685867,3739.345276,4389.983017,3655.768166,1543.553131,2293.570854,3600.954376,2423.164589,335.710356,37.783727,997.732963,1414.872036,1787.273935,3492.229171,4996.226486,3998.776352,3482.735413,3807.774239,4648.216003,4483.814743,4620.201141,4329.884338,5514.283173
5209.340118,5227.246307,5114.964722,5462.826386,5414.563202,5381.640686,5210.830170,4944.027466,4922.093811,4673.008759,4238.155121,3987.895401,3686.518509,3280.902527,3342.633621,2605.225596,1049.487737,1100.588319,3240.495125,2978.405282,3083.810455,3297.157883,5075.324371,4091.593186,4365.029770,5393.727387,5525.871491,4443.273270,3453.856293,17.231757,nan,nan,nan,nan,nan,nan,nan,nan,55.951866,163.678366,1462.242215,2208.806470,3919.183899,4021.658127,2931.235111,375.977888,2220.068814,2995.667603,1733.107511,219.092898,16.211004,1186.819676,3541.148010,1548.205055,4426.339341,5405.512177,4808.149353,4082.560806,5569.852509,5613.020172,5193.866333,4767.337967,5286.954864,5066.301529
4638.512146,4402.848023,4971.192261,4578.380295,4528.022324,5367.204468,5433.386017,5249.823639,5022.183624,4490.431946,4064.423141,3711.439438,3224.343658,1916.453296,714.070785,1104.537438,2041.007763,2864.061680,2041.358826,2906.757040,4536.255428,5392.082916,5081.993561,3909.809265,4530.708557,5405.398865,4863.394135,4415.094605,3002.601421,90.766541,nan,nan,nan,nan,nan,nan,nan,nan,479.162353,215.841317,nan,848.741806,2259.732625,3159.984245,1134.175519,14.298525,356.079728,1223.424131,833.102173,18.516891,22.777748,195.261495,1620.628909,2815.098793,5237.045105,5775.883850,4789.353119,3645.023163,4909.379547,5279.467682,5025.025482,5120.815765,4588.825974,3880.957932
5107.531067,4359.409943,4209.467895,4660.198837,5070.007599,5361.339905,5031.237518,4814.496826,4644.273041,4380.053345,4089.388733,3060.461079,1012.348433,200.095840,598.798460,2647.079174,2223.497355,444.547477,2598.996667,5401.574402,5596.309326,5927.777069,5479.696869,4202.887665,4112.096970,5275.990540,5526.002991,5187.292358,3756.651062,891.240583,nan,nan,nan,nan,nan,nan,nan,39.760948,498.685342,nan,15.426721,32.257583,1039.508800,1262.014705,24.688029,nan,nan,nan,9.184190,nan,nan,nan,17.348987,668.750942,2737.615500,4337.839828,4488.673828,4037.429642,5544.094147,5498.652862,5542.435272,5817.898987,5869.344421,5562.220795
5004.910797,5397.109619,5487.599884,5597.618652,5655.118652,5387.052429,5147.107269,4712.713593,4575.807098,4354.657776,3462.008892,892.762629,82.605987,nan,11.353367,19.268238,315.036402,159.064529,2930.505737,5288.370239,4835.959412,5323.149536,5459.647095,4657.995727,3366.138412,3852.556290,4055.748718,5017.626022,4511.547409,3088.980175,979.773121,nan,nan,6.640182,384.117301,990.935680,1662.862462,964.309723,670.747486,nan,16.911106,24.665068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.831859,245.350684,2127.765884,3258.499779,5565.658722,5950.596283,5492.892609,5275.481064,5963.957764,5352.580627,4953.021393
4861.437256,5585.086914,5659.369934,5698.234985,5606.091461,5404.478516,5324.921692,5166.465149,4948.571960,4409.387100,1303.925895,nan,nan,nan,nan,nan,nan,nan,918.459272,4146.046730,4915.746521,4977.802429,5297.608399,5006.090179,4419.471497,3261.901398,2462.618408,3553.852196,4833.336517,4121.047470,2012.911622,822.777657,1766.485294,1272.326049,987.558010,2587.148997,981.648510,1666.617842,640.869617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.327569,29.039115,122.766982,1049.629789,796.064099,4304.184423,5817.331146,5695.977783,4697.085648,5409.237793,4944.612244,4424.590836
5799.884522,5749.808563,5579.156952,5421.560089,5283.821991,5057.166717,4623.808228,4272.955444,3711.075287,2526.051311,nan,nan,nan,nan,nan,nan,nan,nan,12.781455,308.281221,1770.240554,3442.654683,3628.895864,3567.674196,4761.225342,4161.935654,2698.552795,3145.791748,4322.877152,4771.768005,2217.497160,899.173269,1191.000668,1398.465398,560.952169,431.922072,189.922527,1086.427778,1465.510440,919.699863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.773074,220.387585,2059.704633,2241.336262,1607.927796,4876.181824,5468.857147,5539.242279,5368.303650,5167.732361,5642.540924
5571.141693,5456.871612,5251.710419,5069.425720,5097.092804,4878.710724,4386.007446,4051.596039,3125.239838,1492.048474,92.458377,nan,nan,nan,nan,nan,nan,nan,nan,89.257190,101.637462,182.893529,155.527159,1318.241826,3882.586468,4278.281494,3439.269272,3336.343170,4320.273987,4122.044952,2301.124002,450.293238,20.512734,nan,24.995378,nan,nan,18.714082,5.924245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,539.666580,691.895570,2081.312901,3469.851059,5435.859802,5584.310654,5219.227402,5408.528503
3264.259109,3007.375427,2521.254813,3039.138854,3994.027041,4245.536102,3835.433914,3256.860565,1233.682656,155.140619,nan,nan,nan,nan,nan,nan,33.657559,41.332326,51.380546,nan,nan,182.416609,1137.266811,3457.607422,3638.686142,2977.039261,3001.124039,3378.486862,2875.094448,1862.142059,224.141014,34.647654,35.094848,15.773674,30.063077,34.048493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.694093,423.716711,942.100178,392.348288,2659.280526,4095.172470,3804.001061,3062.390327
1654.392295,192.541432,42.685906,37.233672,98.756409,1228.163232,2502.555100,1255.950147,163.766502,nan,nan,nan,nan,nan,nan,65.056612,133.168982,131.906575,53.914296,115.644643,216.187632,1672.309123,3249.352753,2336.140402,2267.914489,2791.016830,2047.016335,2341.234604,2053.294437,1363.113520,752.402235,228.552764,153.676806,157.036884,19.168712,59.862641,30.522388,11.850477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71.285468,127.599850,144.085533,176.193796,60.706295,1925.868776,1956.629302,3024.607353
58.030429,43.163404,22.071707,6.898035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.956380,32.181595,74.970043,134.936854,119.413546,121.702616,197.086536,844.630813,872.301440,166.651260,396.633589,1100.176466,1477.081358,562.277130,457.073587,688.077717,1353.511000,2671.941742,1532.167315,350.062990,147.476886,47.734241,28.739355,25.147392,59.088497,21.412463,10.587773,nan,nan,nan,2.680594,3.525861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.243271,9.085363,nan,36.976966
38.977095,48.913048,33.838580,12.772147,nan,nan,35.500782,75.176519,13.880966,62.908228,304.138252,85.608268,83.943019,33.840815,39.810423,47.838400,100.659976,43.357835,26.661083,119.952263,858.321800,835.129114,211.688755,nan,nan,nan,266.249104,494.700398,952.701523,1490.552612,1983.382355,3288.324158,2776.033233,2483.553162,1117.280407,123.229339,nan,176.659444,141.313046,81.530541,47.633550,32.552540,32.441307,54.579519,6.904085,5.673151,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.771108,19.430422,16.141782,35.010144
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
